,Corrected
2030-09-17 12:00:00,157.6418788785215
2030-09-18 12:00:00,156.4947615293063
2030-09-19 12:00:00,155.205635378127
2030-09-20 12:00:00,153.86976418938028
2030-09-21 12:00:00,152.2722868819186
2030-09-22 12:00:00,150.9318950905483
2030-09-23 12:00:00,149.81353366791615
2030-09-24 12:00:00,148.70830053434483
2030-09-25 12:00:00,147.37447945213907
2030-09-26 12:00:00,145.9911380398744
2030-09-27 12:00:00,144.54127931289364
2030-09-28 12:00:00,143.27547105894914
2030-09-29 12:00:00,142.1435266004859
2030-09-30 12:00:00,141.02376994496314
2030-10-01 12:00:00,139.62023503428938
2030-10-02 12:00:00,138.1083209260349
2030-10-03 12:00:00,137.05807155192642
2030-10-04 12:00:00,135.8073304014061
2030-10-05 12:00:00,134.47991303093974
2030-10-06 12:00:00,133.13564255531028
2030-10-07 12:00:00,131.4138678160621
2030-10-08 12:00:00,129.84245492461443
2030-10-09 12:00:00,128.26265075665964
2030-10-10 12:00:00,126.90006781444764
2030-10-11 12:00:00,125.33796388872537
2030-10-12 12:00:00,123.65155006786999
2030-10-13 12:00:00,122.03767588579795
2030-10-14 12:00:00,120.06375805602458
2030-10-15 12:00:00,118.39389359348675
2030-10-16 12:00:00,116.73921655359122
2030-10-17 12:00:00,115.66851005251647
2030-10-18 12:00:00,114.38818272492708
2030-10-19 12:00:00,113.13553734701009
2030-10-20 12:00:00,112.01595407035127
2030-10-21 12:00:00,110.830325442261
2030-10-22 12:00:00,109.16965590746025
2030-10-23 12:00:00,108.31572823135747
2030-10-24 12:00:00,107.58003180657217
2030-10-25 12:00:00,106.88804127740868
2030-10-26 12:00:00,106.05896503027874
2030-10-27 12:00:00,105.37814551794786
2030-10-28 12:00:00,104.54647660194281
2030-10-29 12:00:00,103.97737741706356
2030-10-30 12:00:00,103.14686684373048
2030-10-31 12:00:00,102.5908497785729
2030-11-01 12:00:00,101.96723384998623
2030-11-02 12:00:00,101.47583279959238
2030-11-03 12:00:00,100.83278534111338
2030-11-04 12:00:00,100.03749006275673
2030-11-05 12:00:00,99.23646389400396
2030-11-06 12:00:00,98.71875261095568
2030-11-07 12:00:00,98.37920923911072
2030-11-08 12:00:00,97.69449771474788
2030-11-09 12:00:00,97.15352381775183
2030-11-10 12:00:00,96.87534538673756
2030-11-11 12:00:00,96.47974683680715
2030-11-12 12:00:00,96.11494698073095
2030-11-13 12:00:00,95.62121151389971
2030-11-14 12:00:00,94.90772340049833
2030-11-15 12:00:00,94.17113636238217
2030-11-16 12:00:00,93.52767636779924
2030-11-17 12:00:00,92.67957741833975
2030-11-18 12:00:00,92.04428248888462
2030-11-19 12:00:00,91.56858478740003
2030-11-20 12:00:00,91.12538406803054
2030-11-21 12:00:00,90.66184065325876
2030-11-22 12:00:00,90.31155545049126
2030-11-23 12:00:00,89.93614364041824
2030-11-24 12:00:00,89.6223936032236
2030-11-25 12:00:00,89.34200019046426
2030-11-26 12:00:00,89.07603761228634
2030-11-27 12:00:00,88.93367783021255
2030-11-28 12:00:00,88.8455697294653
2030-11-29 12:00:00,88.76019432366051
2030-11-30 12:00:00,88.67651163542719
2030-12-01 12:00:00,88.48244812464517
2030-12-02 12:00:00,88.16866419917412
2030-12-03 12:00:00,87.86592554166927
2030-12-04 12:00:00,87.56952367348657
2030-12-05 12:00:00,87.31818704274957
2030-12-06 12:00:00,87.07223156474198
2030-12-07 12:00:00,86.82465677243123
2030-12-08 12:00:00,86.44220364516144
2030-12-09 12:00:00,85.98531174624803
2030-12-10 12:00:00,85.63606398783382
2030-12-11 12:00:00,85.38501122496474
2030-12-12 12:00:00,85.17806368272902
2030-12-13 12:00:00,85.01496225350871
2030-12-14 12:00:00,84.91186138136355
2030-12-15 12:00:00,84.89669661441931
2030-12-16 12:00:00,85.00196602058242
2030-12-17 12:00:00,85.23861554598012
2030-12-18 12:00:00,85.59009109687794
2030-12-19 12:00:00,86.02233498450536
2030-12-20 12:00:00,86.36608942377434
2030-12-21 12:00:00,86.6054806337058
2030-12-22 12:00:00,86.73317342493146
2030-12-23 12:00:00,86.78216605132192
2030-12-24 12:00:00,86.79964047307193
2030-12-25 12:00:00,86.77989015135057
2030-12-26 12:00:00,86.72030049796697
2030-12-27 12:00:00,86.51499988331446
2030-12-28 12:00:00,86.23289547507588
2030-12-29 12:00:00,86.03986543783249
2030-12-30 12:00:00,86.1110709211228
2030-12-31 12:00:00,86.57259727510302
2031-01-01 12:00:00,87.02325553626645
2031-01-02 12:00:00,87.6095277574607
2031-01-03 12:00:00,88.60312097430294
2031-01-04 12:00:00,88.96755635873782
2031-01-05 12:00:00,90.16175692571525
2031-01-06 12:00:00,92.13067021248584
2031-01-07 12:00:00,95.8334879289083
2031-01-08 12:00:00,98.78445558340655
2031-01-09 12:00:00,102.60369396730741
2031-01-10 12:00:00,105.85606468321323
2031-01-11 12:00:00,109.62547885481774
2031-01-12 12:00:00,115.37566293695876
2031-01-13 12:00:00,122.34989722867331
2031-01-14 12:00:00,129.28132993183857
2031-01-15 12:00:00,135.99881885633613
2031-01-16 12:00:00,141.6362017052289
2031-01-17 12:00:00,147.0198306297046
2031-01-18 12:00:00,152.2051024722663
2031-01-19 12:00:00,157.61548075540603
2031-01-20 12:00:00,162.30838751032803
2031-01-21 12:00:00,167.0285775132738
2031-01-22 12:00:00,172.5718676724043
2031-01-23 12:00:00,177.17781102210736
2031-01-24 12:00:00,182.25604720289354
2031-01-25 12:00:00,186.94889086372686
2031-01-26 12:00:00,190.6600419343819
2031-01-27 12:00:00,194.03847724462588
2031-01-28 12:00:00,197.52959475549156
2031-01-29 12:00:00,201.66186359033992
2031-01-30 12:00:00,206.1101774334751
2031-01-31 12:00:00,209.77697772195717
2031-02-01 12:00:00,214.12909171318108
2031-02-02 12:00:00,219.1785975725054
2031-02-03 12:00:00,225.7349743508702
2031-02-04 12:00:00,232.13325375910327
2031-02-05 12:00:00,238.42245357908172
2031-02-06 12:00:00,243.91165309089044
2031-02-07 12:00:00,249.97951824283362
2031-02-08 12:00:00,257.18075048640384
2031-02-09 12:00:00,264.57761932748804
2031-02-10 12:00:00,271.89158638563197
2031-02-11 12:00:00,279.85171393588996
2031-02-12 12:00:00,289.2637676684462
2031-02-13 12:00:00,296.3453439634025
2031-02-14 12:00:00,303.54176632761204
2031-02-15 12:00:00,310.4676074235892
2031-02-16 12:00:00,316.7116451505141
2031-02-17 12:00:00,323.2752792755684
2031-02-18 12:00:00,329.2375152005957
2031-02-19 12:00:00,335.29609642534933
2031-02-20 12:00:00,343.15453657907415
2031-02-21 12:00:00,350.35255453663046
2031-02-22 12:00:00,358.322151977568
2031-02-23 12:00:00,367.0763444600677
2031-02-24 12:00:00,375.23619519382504
2031-02-25 12:00:00,380.5136514589562
2031-02-26 12:00:00,386.05420288237127
2031-02-27 12:00:00,390.4290490665679
2031-02-28 12:00:00,396.2198329556172
2031-03-01 12:00:00,402.3718917951201
2031-03-02 12:00:00,409.7465444905441
2031-03-03 12:00:00,416.40382181969863
2031-03-04 12:00:00,421.0974420690107
2031-03-05 12:00:00,424.76610781889633
2031-03-06 12:00:00,428.7683853476779
2031-03-07 12:00:00,432.98800442216515
2031-03-08 12:00:00,437.9841824318632
2031-03-09 12:00:00,442.6835464400872
2031-03-10 12:00:00,448.7075913094537
2031-03-11 12:00:00,456.4244927912698
2031-03-12 12:00:00,463.8199901228399
2031-03-13 12:00:00,471.65285976378055
2031-03-14 12:00:00,481.02494528846734
2031-03-15 12:00:00,489.59437788660756
2031-03-16 12:00:00,502.64442559639997
2031-03-17 12:00:00,516.8775770933105
2031-03-18 12:00:00,537.0090979324215
2031-03-19 12:00:00,552.7393487869064
2031-03-20 12:00:00,562.4122479272951
2031-03-21 12:00:00,571.2538444156916
2031-03-22 12:00:00,581.1548284096549
2031-03-23 12:00:00,591.1631281374137
2031-03-24 12:00:00,603.9259251506536
2031-03-25 12:00:00,615.5393504569779
2031-03-26 12:00:00,624.224578336573
2031-03-27 12:00:00,635.871154847313
2031-03-28 12:00:00,644.1405868223624
2031-03-29 12:00:00,654.6564992371536
2031-03-30 12:00:00,662.1598195137728
2031-03-31 12:00:00,669.1228520251719
2031-04-01 12:00:00,676.7064345424473
2031-04-02 12:00:00,685.1626798501077
2031-04-03 12:00:00,688.3957701369375
2031-04-04 12:00:00,691.2330614739074
2031-04-05 12:00:00,693.4852337236575
2031-04-06 12:00:00,694.0051248245491
2031-04-07 12:00:00,692.9271705454171
2031-04-08 12:00:00,690.4492340832132
2031-04-09 12:00:00,688.1623069608801
2031-04-10 12:00:00,685.600552779565
2031-04-11 12:00:00,678.3618341344945
2031-04-12 12:00:00,671.2641311656447
2031-04-13 12:00:00,666.4234134792216
2031-04-14 12:00:00,660.1968918790191
2031-04-15 12:00:00,654.7895242617965
2031-04-16 12:00:00,649.4309291159747
2031-04-17 12:00:00,641.7020872035947
2031-04-18 12:00:00,637.1505496585634
2031-04-19 12:00:00,633.3317034632487
2031-04-20 12:00:00,627.3681522713227
2031-04-21 12:00:00,621.9239590002704
2031-04-22 12:00:00,618.0675181332791
2031-04-23 12:00:00,614.5462368514682
2031-04-24 12:00:00,609.4385518152916
2031-04-25 12:00:00,602.8209202037349
2031-04-26 12:00:00,596.599575804341
2031-04-27 12:00:00,590.2424674962542
2031-04-28 12:00:00,585.4458115168198
2031-04-29 12:00:00,578.6234873847426
2031-04-30 12:00:00,574.4847893706296
2031-05-01 12:00:00,569.1431501274652
2031-05-02 12:00:00,564.167457762597
2031-05-03 12:00:00,559.2626037758938
2031-05-04 12:00:00,555.0305610661002
2031-05-05 12:00:00,549.670700977827
2031-05-06 12:00:00,543.1161860649504
2031-05-07 12:00:00,533.5053073983597
2031-05-08 12:00:00,523.8381785442069
2031-05-09 12:00:00,515.8589724320212
2031-05-10 12:00:00,510.36488214285225
2031-05-11 12:00:00,503.3801698370186
2031-05-12 12:00:00,496.45982454230045
2031-05-13 12:00:00,490.9037398353088
2031-05-14 12:00:00,487.0585705826258
2031-05-15 12:00:00,483.27368712595893
2031-05-16 12:00:00,478.954420628182
2031-05-17 12:00:00,474.26899321291796
2031-05-18 12:00:00,470.0010532923529
2031-05-19 12:00:00,466.4318822415829
2031-05-20 12:00:00,462.80718036720407
2031-05-21 12:00:00,458.9154206504205
2031-05-22 12:00:00,454.6164961806314
2031-05-23 12:00:00,450.0884907815012
2031-05-24 12:00:00,445.8435425480657
2031-05-25 12:00:00,441.92067081169006
2031-05-26 12:00:00,438.40911027563
2031-05-27 12:00:00,434.5462491986658
2031-05-28 12:00:00,429.91767072245926
2031-05-29 12:00:00,426.1484742283393
2031-05-30 12:00:00,422.43063557131603
2031-05-31 12:00:00,418.1303856399957
2031-06-01 12:00:00,412.3822074415686
2031-06-02 12:00:00,406.34213542175354
2031-06-03 12:00:00,401.4317942875237
2031-06-04 12:00:00,396.5553834520908
2031-06-05 12:00:00,392.3802631461244
2031-06-06 12:00:00,389.20155436620587
2031-06-07 12:00:00,386.0733127420936
2031-06-08 12:00:00,382.64995600473077
2031-06-09 12:00:00,379.2611089918095
2031-06-10 12:00:00,376.14286461451434
2031-06-11 12:00:00,372.2208889319219
2031-06-12 12:00:00,367.8696706793662
2031-06-13 12:00:00,362.8687278747312
2031-06-14 12:00:00,358.3791548484891
2031-06-15 12:00:00,354.2078639556553
2031-06-16 12:00:00,350.28029436490607
2031-06-17 12:00:00,346.94433385106925
2031-06-18 12:00:00,343.0842196723297
2031-06-19 12:00:00,339.3916729292659
2031-06-20 12:00:00,335.3033403123841
2031-06-21 12:00:00,332.38121814043166
2031-06-22 12:00:00,329.3334119394477
2031-06-23 12:00:00,326.8025368161014
2031-06-24 12:00:00,323.71950898996596
2031-06-25 12:00:00,320.56532049556284
2031-06-26 12:00:00,317.7494095885282
2031-06-27 12:00:00,315.179797858264
2031-06-28 12:00:00,312.35895785358633
2031-06-29 12:00:00,309.472097980834
2031-06-30 12:00:00,306.8014212441276
2031-07-01 12:00:00,303.5987783786979
2031-07-02 12:00:00,300.7053283822482
2031-07-03 12:00:00,297.82410414175837
2031-07-04 12:00:00,295.2972066543522
2031-07-05 12:00:00,292.5771301791601
2031-07-06 12:00:00,289.4727379121569
2031-07-07 12:00:00,286.3455359899798
2031-07-08 12:00:00,282.59510779352195
2031-07-09 12:00:00,279.20526845491094
2031-07-10 12:00:00,276.60059877891354
2031-07-11 12:00:00,273.5309776287744
2031-07-12 12:00:00,270.8419685695687
2031-07-13 12:00:00,268.4293915945124
2031-07-14 12:00:00,266.0560475633876
2031-07-15 12:00:00,263.48563469774786
2031-07-16 12:00:00,261.0666291636446
2031-07-17 12:00:00,258.77372080039225
2031-07-18 12:00:00,256.2862798377475
2031-07-19 12:00:00,253.9869514321166
2031-07-20 12:00:00,251.538316829685
2031-07-21 12:00:00,249.32118006738978
2031-07-22 12:00:00,247.2102052920363
2031-07-23 12:00:00,245.14740209481758
2031-07-24 12:00:00,243.2937926297175
2031-07-25 12:00:00,241.20737857537816
2031-07-26 12:00:00,239.26058501839498
2031-07-27 12:00:00,237.26700459334762
2031-07-28 12:00:00,234.78972498456082
2031-07-29 12:00:00,232.59459007818128
2031-07-30 12:00:00,229.94100503794883
2031-07-31 12:00:00,227.77514666029143
2031-08-01 12:00:00,225.14272023953106
2031-08-02 12:00:00,222.2278748324616
2031-08-03 12:00:00,219.8858360438237
2031-08-04 12:00:00,217.63562587134277
2031-08-05 12:00:00,215.65793178321925
2031-08-06 12:00:00,213.70822620113725
2031-08-07 12:00:00,211.8472391886039
2031-08-08 12:00:00,209.99820507349295
2031-08-09 12:00:00,208.72063737345147
2031-08-10 12:00:00,207.2403338216407
2031-08-11 12:00:00,205.09732579543999
2031-08-12 12:00:00,203.1431961638972
2031-08-13 12:00:00,201.33966175067584
2031-08-14 12:00:00,199.65716313490003
2031-08-15 12:00:00,197.73318519666205
2031-08-16 12:00:00,196.20813391566702
2031-08-17 12:00:00,194.66343891523027
2031-08-18 12:00:00,193.13013521356524
2031-08-19 12:00:00,191.6906398166183
2031-08-20 12:00:00,190.04283746249553
2031-08-21 12:00:00,188.69392294540734
2031-08-22 12:00:00,187.08766675747057
2031-08-23 12:00:00,185.3125208223681
2031-08-24 12:00:00,183.36833710402263
2031-08-25 12:00:00,181.59763871251525
2031-08-26 12:00:00,180.01848175500686
2031-08-27 12:00:00,178.22627721520658
2031-08-28 12:00:00,176.66561298949563
2031-08-29 12:00:00,175.4508251402505
2031-08-30 12:00:00,173.82045305440047
2031-08-31 12:00:00,172.35535863819325
2031-09-01 12:00:00,170.7409195091132
2031-09-02 12:00:00,169.35766189904166
2031-09-03 12:00:00,167.62840114561686
2031-09-04 12:00:00,166.26696068020436
2031-09-05 12:00:00,164.93603611969834
2031-09-06 12:00:00,163.60819544431806
2031-09-07 12:00:00,162.49904342743417
2031-09-08 12:00:00,161.46167458465564
2031-09-09 12:00:00,160.42755302688147
2031-09-10 12:00:00,159.14775965019763
2031-09-11 12:00:00,157.93523601710666
2031-09-12 12:00:00,156.83259876159522
2031-09-13 12:00:00,155.54333018887084
2031-09-14 12:00:00,154.26263295649966
2031-09-15 12:00:00,152.7944114532734
2031-09-16 12:00:00,151.43605805167144
2031-09-17 12:00:00,150.29121168135336
2031-09-18 12:00:00,149.23854740196884
2031-09-19 12:00:00,148.07642510452197
2031-09-20 12:00:00,146.77661893059837
2031-09-21 12:00:00,145.7432414271784
2031-09-22 12:00:00,144.30792909477765
2031-09-23 12:00:00,143.16398386095855
2031-09-24 12:00:00,142.15578510290638
2031-09-25 12:00:00,141.12092460516195
2031-09-26 12:00:00,139.9674651498206
2031-09-27 12:00:00,138.60347069597157
2031-09-28 12:00:00,137.439609415467
2031-09-29 12:00:00,136.44659843676453
2031-09-30 12:00:00,135.403735752579
2031-10-01 12:00:00,134.15286639669617
2031-10-02 12:00:00,132.99117439810817
2031-10-03 12:00:00,131.43267029830292
2031-10-04 12:00:00,130.0362657008166
2031-10-05 12:00:00,128.5945081492691
2031-10-06 12:00:00,127.36482577222318
2031-10-07 12:00:00,126.09745701771155
2031-10-08 12:00:00,124.6586720175773
2031-10-09 12:00:00,123.29800741357496
2031-10-10 12:00:00,121.89939170878367
2031-10-11 12:00:00,120.12909981499283
2031-10-12 12:00:00,118.72630758938102
2031-10-13 12:00:00,117.29853621590017
2031-10-14 12:00:00,116.20852669777776
2031-10-15 12:00:00,115.32484824074096
2031-10-16 12:00:00,114.27653464459968
2031-10-17 12:00:00,113.26998161383753
2031-10-18 12:00:00,112.38099701777253
2031-10-19 12:00:00,111.53965037253015
2031-10-20 12:00:00,110.44196873926447
2031-10-21 12:00:00,109.16067005916204
2031-10-22 12:00:00,108.45221638541553
2031-10-23 12:00:00,107.83109851358999
2031-10-24 12:00:00,107.24646288628485
2031-10-25 12:00:00,106.71380056494786
2031-10-26 12:00:00,105.93149980455937
2031-10-27 12:00:00,105.35713044339643
2031-10-28 12:00:00,104.62617390416868
2031-10-29 12:00:00,104.08638412543661
